"ids_id","ssi_id","stats_id","date","away","home","game","season","playoffs","tracking"
"0041600307",NA,NA,2017-05-29,"CLE","BOS","2017-05-29-CLE-BOS",2017,1,0
"0041600317",NA,NA,2017-05-28,"SAS","GSW","2017-05-28-SAS-GSW",2017,1,0
"0041600306",NA,NA,2017-05-27,"BOS","CLE","2017-05-27-BOS-CLE",2017,1,0
"0041600316",NA,NA,2017-05-26,"GSW","SAS","2017-05-26-GSW-SAS",2017,1,0
"0041600305",NA,NA,2017-05-25,"CLE","BOS","2017-05-25-CLE-BOS",2017,1,0
"0041600315",NA,NA,2017-05-24,"SAS","GSW","2017-05-24-SAS-GSW",2017,1,0
"0041600304",NA,NA,2017-05-23,"BOS","CLE","2017-05-23-BOS-CLE",2017,1,0
"0041600314",NA,NA,2017-05-22,"GSW","SAS","2017-05-22-GSW-SAS",2017,1,0
"0041600303",2017052106,2017052105,2017-05-21,"BOS","CLE","2017-05-21-BOS-CLE",2017,1,1
"0041600313",2017052027,2017052024,2017-05-20,"GSW","SAS","2017-05-20-GSW-SAS",2017,1,1
"0041600302",2017051902,2017051902,2017-05-19,"CLE","BOS","2017-05-19-CLE-BOS",2017,1,1
"0041600301",2017051702,2017051702,2017-05-17,"CLE","BOS","2017-05-17-CLE-BOS",2017,1,1
"0041600312",2017051610,2017051609,2017-05-16,"SAS","GSW","2017-05-16-SAS-GSW",2017,1,1
"0041600207",2017051502,2017051502,2017-05-15,"WAS","BOS","2017-05-15-WAS-BOS",2017,1,1
"0041600311",2017051410,2017051409,2017-05-14,"SAS","GSW","2017-05-14-SAS-GSW",2017,1,1
"0041600206",2017051230,2017051227,2017-05-12,"BOS","WAS","2017-05-12-BOS-WAS",2017,1,1
"0041600236",2017051111,2017051110,2017-05-11,"SAS","HOU","2017-05-11-SAS-HOU",2017,1,1
"0041600205",2017051002,2017051002,2017-05-10,"WAS","BOS","2017-05-10-WAS-BOS",2017,1,1
"0041600235",2017050927,2017050924,2017-05-09,"HOU","SAS","2017-05-09-HOU-SAS",2017,1,1
"0041600224",2017050829,2017050826,2017-05-08,"GSW","UTA","2017-05-08-GSW-UTA",2017,1,1
"0041600214",2017050728,2017050728,2017-05-07,"CLE","TOR","2017-05-07-CLE-TOR",2017,1,1
"0041600204",2017050730,2017050727,2017-05-07,"BOS","WAS","2017-05-07-BOS-WAS",2017,1,1
"0041600234",2017050711,2017050710,2017-05-07,"SAS","HOU","2017-05-07-SAS-HOU",2017,1,1
"0041600223",2017050629,2017050626,2017-05-06,"GSW","UTA","2017-05-06-GSW-UTA",2017,1,1
"0041600213",2017050528,2017050528,2017-05-05,"CLE","TOR","2017-05-05-CLE-TOR",2017,1,1
"0041600233",2017050511,2017050510,2017-05-05,"SAS","HOU","2017-05-05-SAS-HOU",2017,1,1
"0041600203",2017050430,2017050427,2017-05-04,"BOS","WAS","2017-05-04-BOS-WAS",2017,1,1
"0041600222",2017050410,2017050409,2017-05-04,"UTA","GSW","2017-05-04-UTA-GSW",2017,1,1
"0041600212",2017050306,2017050305,2017-05-03,"TOR","CLE","2017-05-03-TOR-CLE",2017,1,1
"0041600232",2017050327,2017050324,2017-05-03,"HOU","SAS","2017-05-03-HOU-SAS",2017,1,1
"0041600202",2017050202,2017050202,2017-05-02,"WAS","BOS","2017-05-02-WAS-BOS",2017,1,1
"0041600221",2017050210,2017050209,2017-05-02,"UTA","GSW","2017-05-02-UTA-GSW",2017,1,1
"0041600211",2017050106,2017050105,2017-05-01,"TOR","CLE","2017-05-01-TOR-CLE",2017,1,1
"0041600231",2017050127,2017050124,2017-05-01,"HOU","SAS","2017-05-01-HOU-SAS",2017,1,1
"0041600201",2017043002,2017043002,2017-04-30,"WAS","BOS","2017-04-30-WAS-BOS",2017,1,1
"0041600177",2017043013,2017043012,2017-04-30,"UTA","LAC","2017-04-30-UTA-LAC",2017,1,1
"0041600136",2017042801,2017042801,2017-04-28,"WAS","ATL","2017-04-28-WAS-ATL",2017,1,1
"0041600106",2017042805,2017042804,2017-04-28,"BOS","CHI","2017-04-28-BOS-CHI",2017,1,1
"0041600176",2017042829,2017042826,2017-04-28,"LAC","UTA","2017-04-28-LAC-UTA",2017,1,1
"0041600126",2017042717,2017042715,2017-04-27,"TOR","MIL","2017-04-27-TOR-MIL",2017,1,1
"0041600156",2017042715,2017042729,2017-04-27,"SAS","MEM","2017-04-27-SAS-MEM",2017,1,1
"0041600135",2017042630,2017042627,2017-04-26,"ATL","WAS","2017-04-26-ATL-WAS",2017,1,1
"0041600105",2017042602,2017042602,2017-04-26,"CHI","BOS","2017-04-26-CHI-BOS",2017,1,1
"0041600165",2017042511,2017042510,2017-04-25,"OKC","HOU","2017-04-25-OKC-HOU",2017,1,1
"0041600155",2017042527,2017042524,2017-04-25,"MEM","SAS","2017-04-25-MEM-SAS",2017,1,1
"0041600175",2017042513,2017042512,2017-04-25,"UTA","LAC","2017-04-25-UTA-LAC",2017,1,1
"0041600125",2017042428,2017042428,2017-04-24,"MIL","TOR","2017-04-24-MIL-TOR",2017,1,1
"0041600134",2017042401,2017042401,2017-04-24,"WAS","ATL","2017-04-24-WAS-ATL",2017,1,1
"0041600144",2017042425,2017042422,2017-04-24,"GSW","POR","2017-04-24-GSW-POR",2017,1,1
"0041600114",2017042312,2017042311,2017-04-23,"CLE","IND","2017-04-23-CLE-IND",2017,1,1
"0041600164",2017042321,2017042325,2017-04-23,"HOU","OKC","2017-04-23-HOU-OKC",2017,1,1
"0041600104",2017042305,2017042304,2017-04-23,"BOS","CHI","2017-04-23-BOS-CHI",2017,1,1
"0041600174",2017042329,2017042326,2017-04-23,"LAC","UTA","2017-04-23-LAC-UTA",2017,1,1
"0041600124",2017042217,2017042215,2017-04-22,"TOR","MIL","2017-04-22-TOR-MIL",2017,1,1
"0041600133",2017042201,2017042201,2017-04-22,"WAS","ATL","2017-04-22-WAS-ATL",2017,1,1
"0041600154",2017042215,2017042229,2017-04-22,"SAS","MEM","2017-04-22-SAS-MEM",2017,1,1
"0041600143",2017042225,2017042222,2017-04-22,"GSW","POR","2017-04-22-GSW-POR",2017,1,1
"0041600103",2017042105,2017042104,2017-04-21,"BOS","CHI","2017-04-21-BOS-CHI",2017,1,1
"0041600163",2017042121,2017042125,2017-04-21,"HOU","OKC","2017-04-21-HOU-OKC",2017,1,1
"0041600173",2017042129,2017042126,2017-04-21,"LAC","UTA","2017-04-21-LAC-UTA",2017,1,1
"0041600113",2017042012,2017042011,2017-04-20,"CLE","IND","2017-04-20-CLE-IND",2017,1,1
"0041600123",2017042017,2017042015,2017-04-20,"TOR","MIL","2017-04-20-TOR-MIL",2017,1,1
"0041600153",2017042015,2017042029,2017-04-20,"SAS","MEM","2017-04-20-SAS-MEM",2017,1,1
"0041600132",2017041930,2017041927,2017-04-19,"ATL","WAS","2017-04-19-ATL-WAS",2017,1,1
"0041600162",2017041911,2017041910,2017-04-19,"OKC","HOU","2017-04-19-OKC-HOU",2017,1,1
"0041600142",2017041910,2017041909,2017-04-19,"POR","GSW","2017-04-19-POR-GSW",2017,1,1
"0041600122",2017041828,2017041828,2017-04-18,"MIL","TOR","2017-04-18-MIL-TOR",2017,1,1
"0041600102",2017041802,2017041802,2017-04-18,"CHI","BOS","2017-04-18-CHI-BOS",2017,1,1
"0041600172",2017041813,2017041812,2017-04-18,"UTA","LAC","2017-04-18-UTA-LAC",2017,1,1
"0041600112",2017041706,2017041705,2017-04-17,"IND","CLE","2017-04-17-IND-CLE",2017,1,1
"0041600152",2017041727,2017041724,2017-04-17,"MEM","SAS","2017-04-17-MEM-SAS",2017,1,1
"0041600131",2017041630,2017041627,2017-04-16,"ATL","WAS","2017-04-16-ATL-WAS",2017,1,1
"0041600141",2017041610,2017041609,2017-04-16,"POR","GSW","2017-04-16-POR-GSW",2017,1,1
"0041600101",2017041602,2017041602,2017-04-16,"CHI","BOS","2017-04-16-CHI-BOS",2017,1,1
"0041600161",2017041611,2017041610,2017-04-16,"OKC","HOU","2017-04-16-OKC-HOU",2017,1,1
"0041600111",2017041506,2017041505,2017-04-15,"IND","CLE","2017-04-15-IND-CLE",2017,1,1
"0041600121",2017041528,2017041528,2017-04-15,"MIL","TOR","2017-04-15-MIL-TOR",2017,1,1
"0041600151",2017041527,2017041524,2017-04-15,"MEM","SAS","2017-04-15-MEM-SAS",2017,1,1
"0041600171",2017041513,2017041512,2017-04-15,"UTA","LAC","2017-04-15-UTA-LAC",2017,1,1
"0021601217",2017041222,2017041219,2017-04-12,"DET","ORL","2017-04-12-DET-ORL",2017,1,1
"0021601218",2017041206,2017041205,2017-04-12,"TOR","CLE","2017-04-12-TOR-CLE",2017,1,1
"0021601219",2017041202,2017041202,2017-04-12,"MIL","BOS","2017-04-12-MIL-BOS",2017,1,1
"0021601220",2017041220,2017041218,2017-04-12,"PHI","NYK","2017-04-12-PHI-NYK",2017,1,1
"0021601221",2017041216,2017041214,2017-04-12,"WAS","MIA","2017-04-12-WAS-MIA",2017,1,1
"0021601222",2017041205,2017041204,2017-04-12,"BKN","CHI","2017-04-12-BKN-CHI",2017,1,1
"0021601223",2017041215,2017041229,2017-04-12,"DAL","MEM","2017-04-12-DAL-MEM",2017,1,1
"0021601224",2017041211,2017041210,2017-04-12,"MIN","HOU","2017-04-12-MIN-HOU",2017,1,1
"0021601225",2017041221,2017041225,2017-04-12,"DEN","OKC","2017-04-12-DEN-OKC",2017,1,1
"0021601226",2017041212,2017041211,2017-04-12,"ATL","IND","2017-04-12-ATL-IND",2017,1,1
"0021601227",2017041229,2017041226,2017-04-12,"SAS","UTA","2017-04-12-SAS-UTA",2017,1,1
"0021601228",2017041213,2017041212,2017-04-12,"SAC","LAC","2017-04-12-SAC-LAC",2017,1,1
"0021601229",2017041210,2017041209,2017-04-12,"LAL","GSW","2017-04-12-LAL-GSW",2017,1,1
"0021601230",2017041225,2017041222,2017-04-12,"NOP","POR","2017-04-12-NOP-POR",2017,1,1
"0021601212",2017041101,2017041101,2017-04-11,"CHA","ATL","2017-04-11-CHA-ATL",2017,1,1
"0021601213",2017041118,2017041116,2017-04-11,"OKC","MIN","2017-04-11-OKC-MIN",2017,1,1
"0021601214",2017041107,2017041106,2017-04-11,"DEN","DAL","2017-04-11-DEN-DAL",2017,1,1
"0021601215",2017041114,2017041113,2017-04-11,"NOP","LAL","2017-04-11-NOP-LAL",2017,1,1
"0021601216",2017041126,2017041123,2017-04-11,"PHX","SAC","2017-04-11-PHX-SAC",2017,1,1
"0021601203",2017041023,2017041020,2017-04-10,"IND","PHI","2017-04-10-IND-PHI",2017,1,1
"0021601204",2017041002,2017041002,2017-04-10,"BKN","BOS","2017-04-10-BKN-BOS",2017,1,1
"0021601205",2017041016,2017041014,2017-04-10,"CLE","MIA","2017-04-10-CLE-MIA",2017,1,1
"0021601206",2017041005,2017041004,2017-04-10,"ORL","CHI","2017-04-10-ORL-CHI",2017,1,1
"0021601207",2017041017,2017041015,2017-04-10,"CHA","MIL","2017-04-10-CHA-MIL",2017,1,1
"0021601208",2017041009,2017041008,2017-04-10,"WAS","DET","2017-04-10-WAS-DET",2017,1,1
"0021601209",2017041025,2017041022,2017-04-10,"SAS","POR","2017-04-10-SAS-POR",2017,1,1
"0021601210",2017041013,2017041012,2017-04-10,"HOU","LAC","2017-04-10-HOU-LAC",2017,1,1
"0021601211",2017041010,2017041009,2017-04-10,"UTA","GSW","2017-04-10-UTA-GSW",2017,1,1
"0021601196",2017040920,2017040918,2017-04-09,"TOR","NYK","2017-04-09-TOR-NYK",2017,1,1
"0021601197",2017040901,2017040901,2017-04-09,"CLE","ATL","2017-04-09-CLE-ATL",2017,1,1
"0021601198",2017040908,2017040907,2017-04-09,"OKC","DEN","2017-04-09-OKC-DEN",2017,1,1
"0021601199",2017040924,2017040921,2017-04-09,"DAL","PHX","2017-04-09-DAL-PHX",2017,1,1
"0021601200",2017040926,2017040923,2017-04-09,"HOU","SAC","2017-04-09-HOU-SAC",2017,1,1
"0021601201",2017040915,2017040929,2017-04-09,"DET","MEM","2017-04-09-DET-MEM",2017,1,1
"0021601202",2017040914,2017040913,2017-04-09,"MIN","LAL","2017-04-09-MIN-LAL",2017,1,1
"0021601188",2017040803,2017040817,2017-04-08,"CHI","BKN","2017-04-08-CHI-BKN",2017,1,1
"0021601189",2017040804,2017040830,2017-04-08,"BOS","CHA","2017-04-08-BOS-CHA",2017,1,1
"0021601190",2017040822,2017040819,2017-04-08,"IND","ORL","2017-04-08-IND-ORL",2017,1,1
"0021601191",2017040823,2017040820,2017-04-08,"MIL","PHI","2017-04-08-MIL-PHI",2017,1,1
"0021601192",2017040830,2017040827,2017-04-08,"MIA","WAS","2017-04-08-MIA-WAS",2017,1,1
"0021601193",2017040827,2017040824,2017-04-08,"LAC","SAS","2017-04-08-LAC-SAS",2017,1,1
"0021601194",2017040825,2017040822,2017-04-08,"UTA","POR","2017-04-08-UTA-POR",2017,1,1
"0021601195",2017040810,2017040809,2017-04-08,"NOP","GSW","2017-04-08-NOP-GSW",2017,1,1
"0021601179",2017040706,2017040705,2017-04-07,"ATL","CLE","2017-04-07-ATL-CLE",2017,1,1
"0021601180",2017040728,2017040728,2017-04-07,"MIA","TOR","2017-04-07-MIA-TOR",2017,1,1
"0021601181",2017040715,2017040729,2017-04-07,"NYK","MEM","2017-04-07-NYK-MEM",2017,1,1
"0021601182",2017040711,2017040710,2017-04-07,"DET","HOU","2017-04-07-DET-HOU",2017,1,1
"0021601183",2017040707,2017040706,2017-04-07,"SAS","DAL","2017-04-07-SAS-DAL",2017,1,1
"0021601184",2017040708,2017040707,2017-04-07,"NOP","DEN","2017-04-07-NOP-DEN",2017,1,1
"0021601185",2017040729,2017040726,2017-04-07,"MIN","UTA","2017-04-07-MIN-UTA",2017,1,1
"0021601186",2017040724,2017040721,2017-04-07,"OKC","PHX","2017-04-07-OKC-PHX",2017,1,1
"0021601187",2017040714,2017040713,2017-04-07,"SAC","LAL","2017-04-07-SAC-LAL",2017,1,1
"0021601173",2017040623,2017040620,2017-04-06,"CHI","PHI","2017-04-06-CHI-PHI",2017,1,1
"0021601174",2017040622,2017040619,2017-04-06,"BKN","ORL","2017-04-06-BKN-ORL",2017,1,1
"0021601175",2017040612,2017040611,2017-04-06,"MIL","IND","2017-04-06-MIL-IND",2017,1,1
"0021601176",2017040620,2017040618,2017-04-06,"WAS","NYK","2017-04-06-WAS-NYK",2017,1,1
"0021601177",2017040601,2017040601,2017-04-06,"BOS","ATL","2017-04-06-BOS-ATL",2017,1,1
"0021601178",2017040625,2017040622,2017-04-06,"MIN","POR","2017-04-06-MIN-POR",2017,1,1
"0021601165",2017040504,2017040530,2017-04-05,"MIA","CHA","2017-04-05-MIA-CHA",2017,1,1
"0021601166",2017040509,2017040508,2017-04-05,"TOR","DET","2017-04-05-TOR-DET",2017,1,1
"0021601167",2017040515,2017040529,2017-04-05,"OKC","MEM","2017-04-05-OKC-MEM",2017,1,1
"0021601168",2017040511,2017040510,2017-04-05,"DEN","HOU","2017-04-05-DEN-HOU",2017,1,1
"0021601169",2017040502,2017040502,2017-04-05,"CLE","BOS","2017-04-05-CLE-BOS",2017,1,1
"0021601170",2017040527,2017040524,2017-04-05,"LAL","SAS","2017-04-05-LAL-SAS",2017,1,1
"0021601171",2017040524,2017040521,2017-04-05,"GSW","PHX","2017-04-05-GSW-PHX",2017,1,1
"0021601172",2017040513,2017040512,2017-04-05,"DAL","LAC","2017-04-05-DAL-LAC",2017,1,1
"0021601154",2017040423,2017040420,2017-04-04,"BKN","PHI","2017-04-04-BKN-PHI",2017,1,1
"0021601155",2017040430,2017040427,2017-04-04,"CHA","WAS","2017-04-04-CHA-WAS",2017,1,1
"0021601156",2017040406,2017040405,2017-04-04,"ORL","CLE","2017-04-04-ORL-CLE",2017,1,1
"0021601157",2017040412,2017040411,2017-04-04,"TOR","IND","2017-04-04-TOR-IND",2017,1,1
"0021601158",2017040419,2017040403,2017-04-04,"DEN","NOP","2017-04-04-DEN-NOP",2017,1,1
"0021601159",2017040421,2017040425,2017-04-04,"MIL","OKC","2017-04-04-MIL-OKC",2017,1,1
"0021601160",2017040420,2017040418,2017-04-04,"CHI","NYK","2017-04-04-CHI-NYK",2017,1,1
"0021601161",2017040427,2017040424,2017-04-04,"MEM","SAS","2017-04-04-MEM-SAS",2017,1,1
"0021601164",2017040429,2017040426,2017-04-04,"POR","UTA","2017-04-04-POR-UTA",2017,1,1
"0021601162",2017040410,2017040409,2017-04-04,"MIN","GSW","2017-04-04-MIN-GSW",2017,1,1
"0021601163",2017040426,2017040423,2017-04-04,"DAL","SAC","2017-04-04-DAL-SAC",2017,1,1
"0021600940",2017040318,2017040316,2017-04-03,"POR","MIN","2017-04-03-POR-MIN",2017,1,1
"0021601145",2017040220,2017040218,2017-04-02,"BOS","NYK","2017-04-02-BOS-NYK",2017,1,1
"0021601142",2017040221,2017040225,2017-04-02,"CHA","OKC","2017-04-02-CHA-OKC",2017,1,1
"0021601143",2017040214,2017040213,2017-04-02,"MEM","LAL","2017-04-02-MEM-LAL",2017,1,1
"0021601144",2017040217,2017040215,2017-04-02,"DAL","MIL","2017-04-02-DAL-MIL",2017,1,1
"0021601151",2017040227,2017040224,2017-04-02,"UTA","SAS","2017-04-02-UTA-SAS",2017,1,1
"0021601146",2017040219,2017040203,2017-04-02,"CHI","NOP","2017-04-02-CHI-NOP",2017,1,1
"0021601147",2017040228,2017040228,2017-04-02,"PHI","TOR","2017-04-02-PHI-TOR",2017,1,1
"0021601148",2017040203,2017040217,2017-04-02,"ATL","BKN","2017-04-02-ATL-BKN",2017,1,1
"0021601149",2017040216,2017040214,2017-04-02,"DEN","MIA","2017-04-02-DEN-MIA",2017,1,1
"0021601150",2017040206,2017040205,2017-04-02,"IND","CLE","2017-04-02-IND-CLE",2017,1,1
"0021601152",2017040210,2017040209,2017-04-02,"WAS","GSW","2017-04-02-WAS-GSW",2017,1,1
"0021601153",2017040224,2017040221,2017-04-02,"HOU","PHX","2017-04-02-HOU-PHX",2017,1,1
"0021601137",2017040113,2017040112,2017-04-01,"LAL","LAC","2017-04-01-LAL-LAC",2017,1,1
"0021601138",2017040105,2017040104,2017-04-01,"ATL","CHI","2017-04-01-ATL-CHI",2017,1,1
"0021601139",2017040103,2017040117,2017-04-01,"ORL","BKN","2017-04-01-ORL-BKN",2017,1,1
"0021601140",2017040118,2017040116,2017-04-01,"SAC","MIN","2017-04-01-SAC-MIN",2017,1,1
"0021601141",2017040125,2017040122,2017-04-01,"PHX","POR","2017-04-01-PHX-POR",2017,1,1
"0021601126",2017033128,2017033128,2017-03-31,"IND","TOR","2017-03-31-IND-TOR",2017,0,1
"0021601127",2017033104,2017033130,2017-03-31,"DEN","CHA","2017-03-31-DEN-CHA",2017,0,1
"0021601128",2017033106,2017033105,2017-03-31,"PHI","CLE","2017-03-31-PHI-CLE",2017,0,1
"0021601129",2017033102,2017033102,2017-03-31,"ORL","BOS","2017-03-31-ORL-BOS",2017,0,1
"0021601130",2017033117,2017033115,2017-03-31,"DET","MIL","2017-03-31-DET-MIL",2017,0,1
"0021601131",2017033115,2017033129,2017-03-31,"DAL","MEM","2017-03-31-DAL-MEM",2017,0,1
"0021601132",2017033119,2017033103,2017-03-31,"SAC","NOP","2017-03-31-SAC-NOP",2017,0,1
"0021601133",2017033116,2017033114,2017-03-31,"NYK","MIA","2017-03-31-NYK-MIA",2017,0,1
"0021601134",2017033129,2017033126,2017-03-31,"WAS","UTA","2017-03-31-WAS-UTA",2017,0,1
"0021601135",2017033121,2017033125,2017-03-31,"SAS","OKC","2017-03-31-SAS-OKC",2017,0,1
"0021601136",2017033110,2017033109,2017-03-31,"HOU","GSW","2017-03-31-HOU-GSW",2017,0,1
"0021601121",2017033009,2017033008,2017-03-30,"BKN","DET","2017-03-30-BKN-DET",2017,0,1
"0021601122",2017033005,2017033004,2017-03-30,"CLE","CHI","2017-03-30-CLE-CHI",2017,0,1
"0021601123",2017033018,2017033016,2017-03-30,"LAL","MIN","2017-03-30-LAL-MIN",2017,0,1
"0021601124",2017033024,2017033021,2017-03-30,"LAC","PHX","2017-03-30-LAC-PHX",2017,0,1
"0021601125",2017033025,2017033022,2017-03-30,"HOU","POR","2017-03-30-HOU-POR",2017,0,1
"0021601111",2017032923,2017032920,2017-03-29,"ATL","PHI","2017-03-29-ATL-PHI",2017,0,1
"0021601112",2017032922,2017032919,2017-03-29,"OKC","ORL","2017-03-29-OKC-ORL",2017,0,1
"0021601113",2017032902,2017032902,2017-03-29,"MIL","BOS","2017-03-29-MIL-BOS",2017,0,1
"0021601114",2017032928,2017032928,2017-03-29,"CHA","TOR","2017-03-29-CHA-TOR",2017,0,1
"0021601115",2017032920,2017032918,2017-03-29,"MIA","NYK","2017-03-29-MIA-NYK",2017,0,1
"0021601116",2017032915,2017032929,2017-03-29,"IND","MEM","2017-03-29-IND-MEM",2017,0,1
"0021601117",2017032919,2017032903,2017-03-29,"DAL","NOP","2017-03-29-DAL-NOP",2017,0,1
"0021601118",2017032927,2017032924,2017-03-29,"GSW","SAS","2017-03-29-GSW-SAS",2017,0,1
"0021601119",2017032913,2017032912,2017-03-29,"WAS","LAC","2017-03-29-WAS-LAC",2017,0,1
"0021601120",2017032926,2017032923,2017-03-29,"UTA","SAC","2017-03-29-UTA-SAC",2017,0,1
"0021601103",2017032804,2017032830,2017-03-28,"MIL","CHA","2017-03-28-MIL-CHA",2017,0,1
"0021601104",2017032812,2017032811,2017-03-28,"MIN","IND","2017-03-28-MIN-IND",2017,0,1
"0021601105",2017032803,2017032817,2017-03-28,"PHI","BKN","2017-03-28-PHI-BKN",2017,0,1
"0021601106",2017032801,2017032801,2017-03-28,"PHX","ATL","2017-03-28-PHX-ATL",2017,0,1
"0021601107",2017032809,2017032808,2017-03-28,"MIA","DET","2017-03-28-MIA-DET",2017,0,1
"0021601108",2017032811,2017032810,2017-03-28,"GSW","HOU","2017-03-28-GSW-HOU",2017,0,1
"0021601109",2017032825,2017032822,2017-03-28,"DEN","POR","2017-03-28-DEN-POR",2017,0,1
"0021601110",2017032814,2017032813,2017-03-28,"WAS","LAL","2017-03-28-WAS-LAL",2017,0,1
"0021601097",2017032728,2017032728,2017-03-27,"ORL","TOR","2017-03-27-ORL-TOR",2017,0,1
"0021601098",2017032720,2017032718,2017-03-27,"DET","NYK","2017-03-27-DET-NYK",2017,0,1
"0021601099",2017032727,2017032724,2017-03-27,"CLE","SAS","2017-03-27-CLE-SAS",2017,0,1
"0021601100",2017032707,2017032706,2017-03-27,"OKC","DAL","2017-03-27-OKC-DAL",2017,0,1
"0021601101",2017032726,2017032723,2017-03-27,"MEM","SAC","2017-03-27-MEM-SAC",2017,0,1
"0021601102",2017032729,2017032726,2017-03-27,"NOP","UTA","2017-03-27-NOP-UTA",2017,0,1
"0021601087",2017032604,2017032630,2017-03-26,"PHX","CHA","2017-03-26-PHX-CHA",2017,0,1
"0021601088",2017032601,2017032601,2017-03-26,"BKN","ATL","2017-03-26-BKN-ATL",2017,0,1
"0021601089",2017032613,2017032612,2017-03-26,"SAC","LAC","2017-03-26-SAC-LAC",2017,0,1
"0021601090",2017032617,2017032615,2017-03-26,"CHI","MIL","2017-03-26-CHI-MIL",2017,0,1
"0021601091",2017032611,2017032610,2017-03-26,"OKC","HOU","2017-03-26-OKC-HOU",2017,0,1
"0021601092",2017032612,2017032611,2017-03-26,"PHI","IND","2017-03-26-PHI-IND",2017,0,1
"0021601093",2017032602,2017032602,2017-03-26,"MIA","BOS","2017-03-26-MIA-BOS",2017,0,1
"0021601094",2017032610,2017032609,2017-03-26,"MEM","GSW","2017-03-26-MEM-GSW",2017,0,1
"0021601095",2017032608,2017032607,2017-03-26,"NOP","DEN","2017-03-26-NOP-DEN",2017,0,1
"0021601096",2017032614,2017032613,2017-03-26,"POR","LAL","2017-03-26-POR-LAL",2017,0,1
"0021601082",2017032513,2017032512,2017-03-25,"UTA","LAC","2017-03-25-UTA-LAC",2017,0,1
"0021601083",2017032506,2017032505,2017-03-25,"WAS","CLE","2017-03-25-WAS-CLE",2017,0,1
"0021601084",2017032507,2017032506,2017-03-25,"TOR","DAL","2017-03-25-TOR-DAL",2017,0,1
"0021601085",2017032527,2017032524,2017-03-25,"NYK","SAS","2017-03-25-NYK-SAS",2017,0,1
"0021601086",2017032525,2017032522,2017-03-25,"MIN","POR","2017-03-25-MIN-POR",2017,0,1
"0021601072",2017032430,2017032427,2017-03-24,"BKN","WAS","2017-03-24-BKN-WAS",2017,0,1
"0021601073",2017032404,2017032430,2017-03-24,"CLE","CHA","2017-03-24-CLE-CHA",2017,0,1
"0021601074",2017032422,2017032419,2017-03-24,"DET","ORL","2017-03-24-DET-ORL",2017,0,1
"0021601075",2017032412,2017032411,2017-03-24,"DEN","IND","2017-03-24-DEN-IND",2017,0,1
"0021601076",2017032402,2017032402,2017-03-24,"PHX","BOS","2017-03-24-PHX-BOS",2017,0,1
"0021601077",2017032405,2017032404,2017-03-24,"PHI","CHI","2017-03-24-PHI-CHI",2017,0,1
"0021601078",2017032417,2017032415,2017-03-24,"ATL","MIL","2017-03-24-ATL-MIL",2017,0,1
"0021601079",2017032411,2017032410,2017-03-24,"NOP","HOU","2017-03-24-NOP-HOU",2017,0,1
"0021601080",2017032414,2017032413,2017-03-24,"MIN","LAL","2017-03-24-MIN-LAL",2017,0,1
"0021601081",2017032410,2017032409,2017-03-24,"SAC","GSW","2017-03-24-SAC-GSW",2017,0,1
"0021601067",2017032303,2017032317,2017-03-23,"PHX","BKN","2017-03-23-PHX-BKN",2017,0,1
"0021601068",2017032316,2017032314,2017-03-23,"TOR","MIA","2017-03-23-TOR-MIA",2017,0,1
"0021601069",2017032307,2017032306,2017-03-23,"LAC","DAL","2017-03-23-LAC-DAL",2017,0,1
"0021601070",2017032327,2017032324,2017-03-23,"MEM","SAS","2017-03-23-MEM-SAS",2017,0,1
"0021601071",2017032325,2017032322,2017-03-23,"NYK","POR","2017-03-23-NYK-POR",2017,0,1
"0021601059",2017032222,2017032219,2017-03-22,"CHA","ORL","2017-03-22-CHA-ORL",2017,0,1
"0021601060",2017032202,2017032202,2017-03-22,"IND","BOS","2017-03-22-IND-BOS",2017,0,1
"0021601061",2017032205,2017032204,2017-03-22,"DET","CHI","2017-03-22-DET-CHI",2017,0,1
"0021601062",2017032221,2017032225,2017-03-22,"PHI","OKC","2017-03-22-PHI-OKC",2017,0,1
"0021601063",2017032230,2017032227,2017-03-22,"ATL","WAS","2017-03-22-ATL-WAS",2017,0,1
"0021601064",2017032208,2017032207,2017-03-22,"CLE","DEN","2017-03-22-CLE-DEN",2017,0,1
"0021601065",2017032226,2017032223,2017-03-22,"MIL","SAC","2017-03-22-MIL-SAC",2017,0,1
"0021601066",2017032229,2017032226,2017-03-22,"NYK","UTA","2017-03-22-NYK-UTA",2017,0,1
"0021601051",2017032128,2017032128,2017-03-21,"CHI","TOR","2017-03-21-CHI-TOR",2017,0,1
"0021601052",2017032103,2017032117,2017-03-21,"DET","BKN","2017-03-21-DET-BKN",2017,0,1
"0021601053",2017032116,2017032114,2017-03-21,"PHX","MIA","2017-03-21-PHX-MIA",2017,0,1
"0021601054",2017032119,2017032103,2017-03-21,"MEM","NOP","2017-03-21-MEM-NOP",2017,0,1
"0021601055",2017032107,2017032106,2017-03-21,"GSW","DAL","2017-03-21-GSW-DAL",2017,0,1
"0021601056",2017032118,2017032116,2017-03-21,"SAS","MIN","2017-03-21-SAS-MIN",2017,0,1
"0021601057",2017032125,2017032122,2017-03-21,"MIL","POR","2017-03-21-MIL-POR",2017,0,1
"0021601058",2017032114,2017032113,2017-03-21,"LAC","LAL","2017-03-21-LAC-LAL",2017,0,1
