"game_code","period","frame","event","player_id","dplayer_id"
"2016-02-01-ORL-SAS",3,7852,"3PX","202695","202699"
"2016-02-01-ORL-SAS",3,7902,"ORB","2564",NA
"2016-02-01-ORL-SAS",3,7916,"2PM","2564","203506"
"2016-02-01-ORL-SAS",3,8445,"2PX","202696","202695"
"2016-02-01-ORL-SAS",3,8511,"DRB","1938",NA
"2016-02-01-ORL-SAS",3,8661,"SF","1938","203506"
"2016-02-01-ORL-SAS",3,8675,"FOUL","1938","203506"
"2016-02-01-ORL-SAS",3,9168,"2PM","202699","200746"
"2016-02-01-ORL-SAS",3,9665,"3PX","1938","203506"
"2016-02-01-ORL-SAS",3,9725,"DRB","202699",NA
"2016-02-01-ORL-SAS",3,10351,"2PX","202696","2564"
"2016-02-01-ORL-SAS",3,10370,"ORB","203901",NA
"2016-02-01-ORL-SAS",3,10388,"2PX","203901","2564"
"2016-02-01-ORL-SAS",3,10392,"DRB","2564",NA
"2016-02-01-ORL-SAS",3,10699,"3PX","1938","202699"
"2016-02-01-ORL-SAS",3,10758,"DRB","203932",NA
"2016-02-01-ORL-SAS",3,11076,"TO","203901",NA
"2016-02-01-ORL-SAS",3,11505,"2PX","200746","202696"
"2016-02-01-ORL-SAS",3,11545,"DRB","203932",NA
"2016-02-01-ORL-SAS",3,11683,"2PX","203932","2564"
"2016-02-01-ORL-SAS",3,11705,"ORB","202699",NA
"2016-02-01-ORL-SAS",3,11715,"2PM","202699","200746"
"2016-02-01-ORL-SAS",3,12223,"2PX","2225","203932"
"2016-02-01-ORL-SAS",3,12262,"DRB","203506",NA
"2016-02-01-ORL-SAS",3,12635,"2PM","202696","2225"
"2016-02-01-ORL-SAS",3,12999,"2PX","202695","202699"
"2016-02-01-ORL-SAS",3,13064,"DRB","202696",NA
"2016-02-01-ORL-SAS",3,13590,"2PM","203506","201980"
"2016-02-01-ORL-SAS",3,13895,"3PX","201988","203901"
"2016-02-01-ORL-SAS",3,13936,"DRB","1626209",NA
"2016-02-01-ORL-SAS",3,14434,"2PX","202696","200746"
"2016-02-01-ORL-SAS",3,14486,"DRB","203937",NA
"2016-02-01-ORL-SAS",3,14997,"2PM","200746","202696"
"2016-02-01-ORL-SAS",3,15517,"3PX","203901","201988"
"2016-02-01-ORL-SAS",3,15575,"DRB","201980",NA
"2016-02-01-ORL-SAS",3,15908,"2PX","200746","202696"
"2016-02-01-ORL-SAS",3,15945,"DRB","203932",NA
"2016-02-01-ORL-SAS",3,16170,"2PM","203506","200746"
"2016-02-01-ORL-SAS",3,16621,"SF","200746","203506"
"2016-02-01-ORL-SAS",3,16622,"FOUL","200746","202696"
"2016-02-01-ORL-SAS",3,17125,"2PX","1626209","200746"
"2016-02-01-ORL-SAS",3,17183,"DRB","201988",NA
"2016-02-01-ORL-SAS",3,17400,"2PM","203937","101112"
"2016-02-01-ORL-SAS",3,17769,"2PM","203095","203613"
"2016-02-01-ORL-SAS",3,18056,"2PM","201988","203901"
"2016-02-01-ORL-SAS",3,18768,"2PX","1626209","203937"
"2016-02-01-ORL-SAS",3,18827,"DRB","200746",NA
"2016-02-01-ORL-SAS",3,19037,"2PM","201988","203901"
"2016-02-01-ORL-SAS",3,19376,"2PX","203901","200746"
"2016-02-01-ORL-SAS",3,19377,"BLK","203901","200746"
"2016-02-01-ORL-SAS",3,19409,"DRB","201988",NA
"2016-02-01-ORL-SAS",3,19508,"SF","200746","1626209"
"2016-02-01-ORL-SAS",3,19518,"FOUL","200746","1626209"
"2016-02-01-ORL-SAS",3,19693,"SUB",NA,NA
"2016-02-01-ORL-SAS",3,20274,"2PX","203095","200746"
"2016-02-01-ORL-SAS",3,20318,"ORB","203095",NA
"2016-02-01-ORL-SAS",3,20357,"FOUL","203095","201980"
"2016-02-01-ORL-SAS",3,20608,"TO","203095","202695"
"2016-02-01-ORL-SAS",4,0,"SPD",NA,NA
"2016-02-01-ORL-SAS",4,480,"2PM","203937","201160"
"2016-02-01-ORL-SAS",4,839,"2PM","201160","2561"
"2016-02-01-ORL-SAS",4,1213,"FOUL","201988","203506"
"2016-02-01-ORL-SAS",4,1422,"2PM","201988","203506"
"2016-02-01-ORL-SAS",4,2024,"2PX","101112","203937"
"2016-02-01-ORL-SAS",4,2088,"ORB","101112",NA
"2016-02-01-ORL-SAS",4,2339,"2PX","203506","203492"
"2016-02-01-ORL-SAS",4,2340,"BLK","203506","203492"
"2016-02-01-ORL-SAS",4,2357,"ORB",NA,NA
"2016-02-01-ORL-SAS",4,2760,"TO","203095",NA
"2016-02-01-ORL-SAS",4,3159,"3PM","203937","203095"
"2016-02-01-ORL-SAS",4,3563,"2PX","203506","203492"
"2016-02-01-ORL-SAS",4,3607,"DRB","201980",NA
"2016-02-01-ORL-SAS",4,3781,"2PM","203937","101112"
"2016-02-01-ORL-SAS",4,4463,"2PX","202696","2561"
"2016-02-01-ORL-SAS",4,4464,"ORB","202696",NA
"2016-02-01-ORL-SAS",4,4500,"2PM","202696","2561"
"2016-02-01-ORL-SAS",4,4799,"TO","201988","203506"
"2016-02-01-ORL-SAS",4,4850,"FOUL","203506","2561"
"2016-02-01-ORL-SAS",4,5155,"FOUL","202696","2561"
"2016-02-01-ORL-SAS",4,5454,"3PX","202699","201988"
"2016-02-01-ORL-SAS",4,5500,"ORB","203932",NA
"2016-02-01-ORL-SAS",4,5504,"2PM","203932","203937"
"2016-02-01-ORL-SAS",4,5728,"2PX","201988","203901"
"2016-02-01-ORL-SAS",4,5783,"DRB","203932",NA
"2016-02-01-ORL-SAS",4,5979,"3PX","203506","203492"
"2016-02-01-ORL-SAS",4,6040,"DRB","203937",NA
"2016-02-01-ORL-SAS",4,6268,"3PX","201980","202699"
"2016-02-01-ORL-SAS",4,6331,"DRB","203932",NA
"2016-02-01-ORL-SAS",4,6495,"TO","203932","201988"
"2016-02-01-ORL-SAS",4,6582,"2PM","201988","203901"
"2016-02-01-ORL-SAS",4,7139,"2PM","202699","201980"
"2016-02-01-ORL-SAS",4,7357,"FOUL","2561","202696"
"2016-02-01-ORL-SAS",4,7618,"3PM","201988","203901"
"2016-02-01-ORL-SAS",4,7652,"FOUL","201988","203901"
"2016-02-01-ORL-SAS",4,8323,"2PX","202696","2561"
"2016-02-01-ORL-SAS",4,8365,"DRB","201988",NA
"2016-02-01-ORL-SAS",4,8593,"3PM","201980","203932"
"2016-02-01-ORL-SAS",4,9125,"2PM","202699","203492"
"2016-02-01-ORL-SAS",4,9646,"2PM","2561","202699"
"2016-02-01-ORL-SAS",4,9959,"SF","203506","203492"
"2016-02-01-ORL-SAS",4,9978,"FOUL","203506","201980"
"2016-02-01-ORL-SAS",4,10566,"2PX","203937","203932"
"2016-02-01-ORL-SAS",4,10635,"DRB","203506",NA
"2016-02-01-ORL-SAS",4,11067,"TO","203932",NA
"2016-02-01-ORL-SAS",4,11449,"TO","200746",NA
"2016-02-01-ORL-SAS",4,11718,"SF","203506","201980"
"2016-02-01-ORL-SAS",4,11721,"FOUL","203506","201980"
"2016-02-01-ORL-SAS",4,12333,"2PM","200746","101112"
"2016-02-01-ORL-SAS",4,12598,"3PM","202699","202695"
"2016-02-01-ORL-SAS",4,13080,"FOUL","200746","101112"
"2016-02-01-ORL-SAS",4,13360,"FOUL","200746","101112"
"2016-02-01-ORL-SAS",4,13868,"2PX","203506","2561"
"2016-02-01-ORL-SAS",4,13908,"DRB","2561",NA
"2016-02-01-ORL-SAS",4,14287,"2PX","200746","101112"
"2016-02-01-ORL-SAS",4,14332,"DRB","203932",NA
"2016-02-01-ORL-SAS",4,14554,"2PX","203932","200746"
"2016-02-01-ORL-SAS",4,14555,"BLK","203932","200746"
"2016-02-01-ORL-SAS",4,14581,"DRB","201980",NA
"2016-02-01-ORL-SAS",4,14939,"3PX","201980","202699"
